index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
148,15,0,5,50,4323,0.3333333333333333,"The score is 0.33 because the summary introduces substantial extra information not present in the original text, such as specific recommendations, focus on underserved groups, and details about feedback forms. Additionally, the summary omits details that the original text can answer, such as feedback about mask distribution. These issues significantly reduce the summary's fidelity to the source.",0.18,"The score is 0.18 because the actual output aligns with the majority of factual details in the context, with only a few omissions regarding specific requirements and limitations (e.g., document requirements, mask distribution, and eligibility criteria), resulting in a low but non-zero hallucination score."
149,15,1,5,50,2129,0.5833333333333334,"The score is 0.58 because the summary introduces several inaccuracies, such as attributing concerns about unequal access and trust issues that are not present in the original text, and adds extra details like the number of feedback forms and IDs that were not mentioned. Additionally, the summary omits specific feedback about mask distribution and communication channels that the original text addresses.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
150,16,0,5,50,3119,0.6153846153846154,"The score is 0.62 because the summary introduces several pieces of extra information not present in the original text, such as specifying the number of recommendations and attributing certain impacts to specific groups. Additionally, the summary omits details that the original text covers, like feedback about reminders before activities. However, there are no direct contradictions, so the summary retains some alignment with the original content.",0.34,"The score is 0.34 because the actual output aligns with most context points, directly addressing many concerns and recommendations, but it omits several specific details and suggestions present in the context, resulting in some factual gaps but no major fabrications."
151,16,1,5,50,2804,0.9090909090909091,"The score is 0.91 because the summary closely matches the original text, with only minor extra information added about the number and IDs of feedback forms, which were not present in the original. Overall, the summary is highly accurate.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
152,17,0,5,50,1979,0.2857142857142857,"The score is 0.29 because the summary introduces several pieces of extra information not present in the original text, such as specifying that confusion and service gaps are especially common among families in remote neighborhoods or those without access to main information channels. Additionally, the summary omits details that the original text can answer, such as feedback about reminders and mask distribution, reducing its overall accuracy and coverage.",0.0,"The score is 0.00 because all statements in the actual output align with the provided context, and there are no contradictions or unsupported claims, indicating no hallucination."
153,17,1,5,50,2822,0.5,"The score is 0.50 because the summary introduces extra information not present in the original text, such as the number 44 and the number of feedback forms, and omits key details that the original text can answer, like specific feedback about masks and communication channels.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context, with no contradictions or unsupported claims."
154,18,0,5,50,2585,0.36363636363636365,"The score is 0.36 because the summary introduces several pieces of extra information not present in the original text, such as specific references to language or literacy barriers, quantifying the frequency of reduced access, and mentioning feedback form IDs. Additionally, the summary omits some details that the original text can answer, such as feedback about reminders and the need for more masks. However, there are no direct contradictions, which is a positive aspect.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully consistent with the context, and there are no contradictions, indicating no hallucinations."
155,18,1,5,50,2934,0.8,"The score is 0.80 because the summary introduces extra details not present in the original text, such as specific references to people with mobility challenges and the number of feedback forms, and omits the original's mention of suggestions about sharing announcements through multiple channels. However, there are no contradictions, so the summary is generally accurate but includes some unsupported elaborations.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucinations."
156,19,0,5,50,4155,0.4166666666666667,"The score is 0.42 because the summary introduces several pieces of extra information not present in the original text, such as the number of recommendations, specific neighborhood details, and the number of feedback forms. Additionally, the summary omits details that would answer certain questions found in the original text, such as feedback about registration requirements. These issues significantly reduce the accuracy and completeness of the summary.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
157,19,1,5,50,3279,0.4666666666666667,"The score is 0.47 because the summary introduces several unsupported claims and details not present in the original text, such as quantifying support, specifying which groups were most affected, and overstating the prevalence of certain issues. It also omits some feedback details that the original text provides, reducing accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucinated information."
158,20,0,5,50,3421,0.8,"The score is 0.80 because the summary introduces extra details not present in the original text, such as specifying three recommendations, the number of feedback forms, and the inclusion of feedback form IDs or snippets. Additionally, the summary omits the answer to a question about feedback on mask distribution. However, there are no direct contradictions, so the summary remains fairly accurate overall.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
159,20,1,5,50,2398,0.75,"The score is 0.75 because the summary introduces unsupported negative outcomes and inferred impacts not directly stated in the original text, and omits specific feedback about mask distribution. However, it generally captures the main points, justifying a moderately high score.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
160,1,0,10,50,276,0.0,"The score is 0.00 because the summary introduces significant extra information not present in the original text, such as references to AI, recommendations, and sector specification, while failing to address multiple specific feedback points that the original text contains. This results in a summary that does not reflect the content or intent of the original text at all.",0.0,The score is 0.00 because there are no contradictions between the actual output and the context; all alignments indicate that the output does not make unsupported claims or contradict the provided facts.
161,1,1,10,50,2384,0.5,"The score is 0.50 because the summary introduces interpretations and generalizations not directly supported by the original text, such as overstating barriers for certain groups and adding claims about underserved households. It also includes extra details not present in the original, like feedback form counts, and omits specific actionable suggestions found in the original text.",0.06,"The score is 0.06 because the actual output is highly aligned with the context, with only minor omissions regarding testing criteria and hygiene kit distribution, resulting in a low hallucination score."
162,2,0,10,50,3276,0.5,"The score is 0.50 because the summary introduces extra details not present in the original text, such as specific groups affected and feedback form data, and omits some actionable feedback found in the original. However, there are no direct contradictions, so the summary is partially accurate but incomplete.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
163,2,1,10,50,2507,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as specifying 'most affected groups' and mentioning the number 38, and omits details that the original text covers, like feedback about reminders and multi-channel announcements. However, there are no direct contradictions, so the summary retains some accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
164,3,0,10,50,3573,0.3333333333333333,"The score is 0.33 because the summary introduces substantial extra information not present in the original text, such as details about feedback forms, specific recommendations, and explicit statements about the impact on people with disabilities and those living farther from main roads. Additionally, the summary omits answers to questions that the original text addresses, such as feedback about mask distribution and queue length. These issues significantly reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because all factual alignments show the actual output directly agrees with the context, and there are no contradictions, indicating no hallucination."
165,3,1,10,50,2902,0.6923076923076923,"The score is 0.69 because the summary overstates the original text's claims about people with disabilities and those living far from the main road being overlooked, and adds extra details not present in the original, such as the number of feedback forms and specific challenges for those unable to stand for long periods. These inaccuracies and additions reduce the summary's fidelity to the source.",0.0,"The score is 0.00 because all factual alignments show the actual output matches the context with no contradictions, indicating no hallucinated information."
166,4,0,10,50,3020,0.6,"The score is 0.60 because the summary introduces extra details, such as the number of feedback forms and specific IDs, which are not present in the original text. Additionally, the summary omits some feedback points that the original text addresses, such as suggestions for reminders before activities and requests for more masks.",0.0,"The score is 0.00 because all statements in the actual output align with the context, and there are no contradictions or unsupported claims."
167,4,1,10,50,2585,0.6,"The score is 0.60 because the summary misrepresents perceptions and rumors as established facts, introduces extra details not present in the original text, and omits specific feedback about mask distribution and communication channels, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
168,5,0,10,50,3918,0.3076923076923077,"The score is 0.31 because the summary introduces substantial extra information not present in the original text, such as specifying the number of recommendations, attributing issues to particular groups, and referencing details like feedback form IDs and the number of forms. Additionally, the summary omits specific feedback details that the original text provides, such as comments about mask distribution and long queues. These issues significantly reduce the summary's fidelity to the original text.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucination."
169,5,1,10,50,3073,0.5384615384615384,"The score is 0.54 because the summary introduces several claims and generalizations about marginalized groups and distribution patterns that are not directly supported by the original text, which only provides individual reports or perceptions. Additionally, the summary omits specific feedback about improving information sharing, which the original text addresses. Overall, the summary contains significant extra information and misses some answerable details, justifying the moderate score.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that all information provided is fully supported and there is no hallucination."
170,6,0,10,50,3239,0.8,"The score is 0.80 because the summary introduces extra details, such as the number 28 and specific feedback form IDs, which are not present in the original text. Additionally, the summary omits the answer to whether feedback indicates that more masks would help families follow prevention measures. However, there are no contradictions, so the summary is generally accurate but could be improved by avoiding unnecessary additions and ensuring all key points are covered.",0.32,"The score is 0.32 because the actual output mostly aligns with the context, as shown by numerous factual alignments and only a moderate number of omissions or contradictions, indicating relatively low hallucination but with some missing context-specific details."
171,6,1,10,50,2521,0.7,"The score is 0.70 because the summary introduces extra details not present in the original text, such as references to people with limited literacy or language barriers, the number of feedback forms, and specific feedback form IDs. Additionally, the summary omits some answerable content from the original, such as feedback about the need for more masks. However, there are no direct contradictions, so the summary retains a fair amount of accuracy.",0.32,"The score is 0.32 because the actual output aligns with most factual details in the context, but omits several specific points such as hygiene improvements, disability support approval, and requirements for official documents, indicating some minor omissions but no major hallucinations."
172,7,0,10,50,2635,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as the number of recommendations, feedback forms, and IDs, which reduces its accuracy. However, there are no direct contradictions, and the summary still captures some relevant content from the original text.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
173,7,1,10,50,2713,0.5,"The score is 0.50 because the summary contains several instances of stronger or extra claims not supported by the original text, such as overstating exclusion of people with disabilities and adding details about affected groups and feedback forms that are not present in the source. Additionally, the summary omits specific feedback about mask distribution, reducing its completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported information present."
174,8,0,10,50,2987,0.38461538461538464,"The score is 0.38 because the summary introduces substantial extra information not present in the original text, such as specific groups providing feedback, explicit recommendations, and details about the number of feedback forms and IDs. While there are no direct contradictions, the addition of these details reduces the summary's fidelity to the original content.",0.0,"The score is 0.00 because all actual output statements align with the context and there are no contradictions, indicating no hallucinated information."
175,8,1,10,50,2376,0.6666666666666666,"The score is 0.67 because the summary introduces extra details about the number of feedback forms and specific IDs that are not present in the original text, and it omits the answer to a question about whether sharing announcements through multiple channels could help more people receive information.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
176,9,0,10,50,2977,0.38461538461538464,"The score is 0.38 because the summary introduces substantial extra information not present in the original text, such as specific feedback form IDs, direct quotations, and recommendations, while omitting some details that the original text could answer. However, there are no direct contradictions, which prevents the score from being lower.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
177,9,1,10,50,2803,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as the extent of barriers faced by people with disabilities and specific feedback requests, while omitting details that the original text can answer, like suggestions for reminders, mask distribution, and communication channels. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinated information."
178,10,0,10,50,2823,0.4,"The score is 0.40 because the summary introduces several pieces of extra information not present in the original text, such as the number and focus of recommendations, details about feedback forms, and the explicit basis for recommendations. Additionally, the summary omits specific feedback details that the original text provides, resulting in a loss of important information and reduced accuracy.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
179,10,1,10,50,3100,0.8,"The score is 0.80 because the summary introduces extra details not present in the original text, such as specifying the number of feedback forms, mentioning feedback form IDs, and explicitly stating which groups are most affected by barriers. Additionally, the summary omits the answer to a question about feedback on mask availability. However, there are no direct contradictions, and the summary remains largely faithful to the original content.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
180,11,0,10,50,3187,0.6,"The score is 0.60 because the summary introduces several pieces of extra information not present in the original text, such as specific numbers of recommendations, prioritization of remote areas, and mention of elderly individuals, while omitting some details that the original text could answer, like feedback about reminders and mask distribution. However, there are no direct contradictions, which helps maintain a moderate score.",0.2,"The score is 0.20 because the actual output aligns with most factual details from the context, but it omits several specific concerns and suggestions (e.g., exclusivity of vaccine access, Red Cross assistance limitations, and lack of information about vaccination schedules), resulting in minor but notable factual gaps."
181,11,1,10,50,2992,0.5,"The score is 0.50 because the summary introduces several pieces of extra information not present in the original text, such as specific details about which residents expressed concerns, prioritization criteria, and the number of feedback forms. Additionally, the summary omits some feedback present in the original text, such as requests for reminders before activities and for more masks, reducing its completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
182,12,0,10,50,3718,0.09090909090909091,"The score is 0.09 because the summary introduces several unsupported claims, such as the importance of 'connections' for receiving support and the existence of three evidence-based recommendations, which are not present in the original text. It also adds details about geographic disparities, focus on underserved neighborhoods, and specific implementation strategies that are not mentioned. Additionally, the summary omits feedback about the need for more masks, which the original text addresses. These issues significantly reduce the accuracy and reliability of the summary.",0.26,"The score is 0.26 because the actual output aligns with most factual details from the context, with only a few omissions and no evidence of fabricated or unsupported information."
183,12,1,10,50,2909,0.6,"The score is 0.60 because the summary contains several overstatements and inferences not directly supported by the original text, such as overstating the evidence about geographic disadvantage and the needs of people with hearing impairments. Additionally, the summary introduces extra details like feedback form IDs and snippets that are not present in the original text, and omits some specific feedback that the original text provides. These issues reduce the accuracy and completeness of the summary.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
184,13,0,10,50,2442,0.5,"The score is 0.50 because the summary introduces several pieces of extra information not present in the original text and misrepresents some points, such as the location of activities and the distribution of assistance. Additionally, the summary omits specific feedback details that the original text provides, reducing its accuracy and completeness.",0.2,"The score is 0.20 because the actual output aligns with most factual details from the context, addressing accessibility, information dissemination, and volunteer support, but omits several specific eligibility criteria and perceptions, resulting in minor hallucinations."
185,13,1,10,50,2137,0.5,"The score is 0.50 because, while the summary avoids direct contradictions, it introduces several pieces of extra information not present in the original text, such as specific codes, claims about unequal distribution, and recommendations. Additionally, the summary omits some feedback details that the original text provides, such as suggestions for reminders and using multiple channels for announcements.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully supported by the context, with no contradictions or unsupported claims."
186,14,0,10,50,2807,0.45454545454545453,"The score is 0.45 because the summary introduces several inaccuracies, such as specifying groups and scales of feedback not present in the original text, and adds extra details like the number of recommendations and feedback forms that are not mentioned. Additionally, the summary omits some actionable feedback present in the original text, such as requests for reminders and clearer registration information.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
187,14,1,10,50,3294,0.5833333333333334,"The score is 0.58 because the summary introduces several pieces of extra information not present in the original text, such as explicit claims about systematic exclusion of certain areas and the number of feedback forms considered. Additionally, the summary omits details about feedback on communication channels and registration information, which the original text addresses. However, there are no direct contradictions, so the summary partially reflects the original content but lacks completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
188,15,0,10,50,1664,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as limitations on support and specific barriers for people unable to travel. Additionally, the summary omits details that the original text covers, like feedback about reminders and the need for more masks. These issues reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual alignments show that the actual output consistently matches the context with no contradictions or unsupported information, indicating no hallucination."
189,15,1,10,50,2821,0.3076923076923077,"The score is 0.31 because the summary introduces several contradictions and adds extra details not present in the original text, such as specific claims about exclusion, barriers, and vaccine distribution. These inaccuracies and additions significantly reduce the summary's fidelity to the source material.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
190,16,0,10,50,3084,0.42105263157894735,"The score is 0.42 because the summary introduces substantial extra information not present in the original text, such as specific causes for information gaps, explicit mention of disproportionately affected groups, and detailed recommendations for accommodations. While there are no direct contradictions, the addition of unsupported details and omission of answerable questions significantly reduce the summary's fidelity to the original content.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided information with no hallucinations."
191,16,1,10,50,3203,0.6666666666666666,"The score is 0.67 because the summary introduces several pieces of extra information not present in the original text, such as the impact on marginalized groups, structural barriers, and specific details about feedback forms. However, there are no direct contradictions, which helps maintain a moderate level of accuracy.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
192,17,0,10,50,3376,0.4,"The score is 0.40 because the summary introduces several unsupported claims, such as the number of recommendations and specific feedback details, and misrepresents the original text by stating that families farther from main roads are underserved. Additionally, the summary omits some actionable feedback present in the original text, such as the desire for reminders before activities.",0.3,"The score is 0.30 because the actual output aligns with most context points, but omits several factual details such as handwashing stations, documentation requirements, vaccination schedules, and accessibility issues, leading to some minor hallucinations by omission."
193,17,1,10,50,2354,0.5,"The score is 0.50 because the summary overstates and generalizes issues beyond what is supported by the original text, introduces extra details not present (such as the number 30 and feedback forms), and omits specific feedback about reminders and communication channels that the original text contains.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided evidence with no hallucinations."
194,18,0,10,50,3243,0.5833333333333334,"The score is 0.58 because, while the summary avoids direct contradictions, it introduces several pieces of extra information not present in the original text, such as specific numbers, explicit inclusivity statements, and details about affected groups. Additionally, the summary omits some answerable details from the original, such as feedback about mask distribution. This reduces the summary's fidelity and completeness.",0.2,"The score is 0.20 because the actual output aligns with most factual details in the context, but omits several specific concerns (e.g., handwashing stations, mask availability, poster readability, transport coordination, testing limitations), resulting in minor hallucination due to incomplete coverage."
195,18,1,10,50,3171,0.6470588235294118,"The score is 0.65 because while the summary does not contradict the original text, it introduces several pieces of extra information not present in the original, such as specific groups affected and detailed numbers, which reduces the overall accuracy and fidelity of the summarization.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
196,19,0,10,50,4594,0.56,"The score is 0.56 because the summary introduces substantial extra information not present in the original text, such as specific recommendations, targeted groups, and communication channels, which reduces its fidelity to the source. However, there are no direct contradictions, so the summary is partially accurate but overly detailed beyond the original content.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating no hallucinations."
197,19,1,10,50,3609,0.07407407407407407,"The score is 0.07 because the summary introduces several contradictions, such as misrepresenting the most common issues and overstating claims about exclusion and marginalization. It also adds a significant amount of extra information, including specific feedback form references not present in the original text. Additionally, the summary omits details that the original text provides, such as suggestions for reminders and multi-channel announcements. These issues result in a very low summarization score.",0.16,"The score is 0.16 because the actual output closely aligns with most factual details from the context, with only a few minor omissions and contradictions, indicating low hallucination and high factual accuracy."
198,20,0,10,50,3066,0.5294117647058824,"The score is 0.53 because the summary introduces several pieces of extra information not present in the original text, such as the number and nature of recommendations, specific target groups, and detailed suggestions for communication and accessibility. While there are no direct contradictions, the addition of unsubstantiated details and omission of some answerable points from the original text reduce the summary's accuracy and completeness.",0.1,"The score is 0.10 because the actual output is highly aligned with the context, with numerous direct factual agreements and only a few minor omissions (e.g., not mentioning hygiene kits, masks, or poster visibility). These omissions slightly increase the score, but there are no major hallucinations or fabrications."
199,20,1,10,50,2542,0.8,"The score is 0.80 because the summary includes extra details not present in the original text, such as the total number of feedback forms reviewed and whether feedback form IDs and snippets were provided. Additionally, the summary omits the answer to whether feedback indicates that more masks would help families follow prevention measures. Overall, the summary is fairly accurate but misses some specific content and adds unmentioned information.",0.0,"The score is 0.00 because all factual alignments between the actual output and context are supported, with no contradictions or unsupported claims present."
200,1,0,20,50,4027,0.5,"The score is 0.50 because the summary introduces several pieces of extra information and recommendations not present in the original text, and it misrepresents some details (such as the number of feedback forms and the nature of barriers faced by people with disabilities). Additionally, the summary omits specific feedback found in the original text, such as requests for reminders and comments about long registration queues. These issues significantly reduce the summary's accuracy and completeness.",0.12,"The score is 0.12 because the actual output aligns with nearly all factual details in the context, with only a few minor omissions (e.g., handwashing stations, poster visibility/readability, and testing limitations) and no evidence of fabricated or incorrect information."
201,1,1,20,50,3129,0.5,"The score is 0.50 because the summary introduces several pieces of extra information and interpretations not present in the original text, such as explicit claims about disproportionate impacts and accessibility, and omits specific feedback details that the original text provides. This reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
202,2,0,20,50,2918,0.5,"The score is 0.50 because the summary introduces several pieces of extra information not present in the original text, such as specific feedback from marginalized groups, targeted measures, and evidence-based recommendations. Additionally, the summary omits details that the original text provides, such as feedback about the need for more masks and clearer registration information. These issues reduce the summary's accuracy and completeness.",0.08,"The score is 0.08 because the actual output aligns with nearly all factual details from the context, with only minor omissions regarding specific eligibility and timing concerns, indicating very low hallucination."
203,2,1,20,50,2594,0.5,"The score is 0.50 because the summary introduces several unsupported claims and interpretations, such as overstating issues of equitable access for people with disabilities and geographic bias, and adds extra details not present in the original text. Additionally, the summary omits specific feedback examples that the original text provides, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucination."
204,3,0,20,50,3022,0.7333333333333333,"The score is 0.73 because the summary introduces extra details and interpretations not present in the original text, such as specific impacts on people with disabilities and families traveling longer distances, and quantifying feedback forms. However, there are no direct contradictions, and the summary generally aligns with the main points of the original text.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
205,3,1,20,50,2696,0.2,"The score is 0.20 because the summary introduces substantial extra information not present in the original text, such as specific references to elderly, pregnant women, and people with language barriers, and omits details that the original text can answer, like feedback about reminders and masks. This significantly reduces the summary's fidelity to the source.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the provided contexts, with no contradictions or unsupported claims, indicating no hallucination."
206,4,0,20,50,1698,0.5714285714285714,"The score is 0.57 because the summary introduces extra details not present in the original text, such as specific claims about who reported being registered after others, assumptions about households with limited mobility, and the number of feedback forms considered. Additionally, the summary omits some feedback details that the original text provides, such as requests for reminders before activities and more masks for prevention, reducing its completeness and accuracy.",0.04,"The score is 0.04 because the actual output is almost entirely aligned with the context, with only minor omissions regarding the claim about vaccine access being limited to those who know someone at the health center. These small contradictions slightly increase the score, but the overall alignment remains very high."
207,4,1,20,50,3156,0.6,"The score is 0.60 because the summary introduces extra details such as the number of feedback forms and specific form IDs that are not present in the original text. Additionally, the summary omits some feedback points that the original text addresses, such as suggestions for reminders before activities and requests for more masks. Despite these issues, the summary still captures some relevant information from the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
208,5,0,20,50,2963,0.3125,"The score is 0.31 because the summary introduces several pieces of extra information not present in the original text, such as specific feedback form numbers and interpretations about barriers faced by certain groups. Additionally, the summary omits some feedback details that the original text provides, resulting in a low summarization score.",0.0,"The score is 0.00 because all factual alignments show the actual output consistently agrees with the context, and there are no contradictions, indicating no hallucination."
209,5,1,20,50,3115,0.75,"The score is 0.75 because the summary generally reflects the original text but introduces extra details, such as the number of feedback forms and specific group emphasis, that are not present in the original. Additionally, the summary omits some feedback details, like the suggestion for reminders before activities.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating no hallucination."
210,6,0,20,50,3218,0.6363636363636364,"The score is 0.64 because the summary introduces several pieces of extra information not present in the original text, such as references to families living farther from main roads, specific numbers of feedback forms, and coded feedback IDs. While the summary does not contradict the original text, the addition of these details reduces its faithfulness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context and there are no contradictions, indicating no hallucination."
211,6,1,20,50,2671,0.6666666666666666,"The score is 0.67 because the summary introduces several pieces of extra information not present in the original text, such as details about families' proximity to the main road, geographic disparity, and specifics about feedback forms. However, there are no direct contradictions, which helps maintain a moderate level of accuracy.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
212,7,0,20,50,3052,0.0,"The score is 0.00 because the summary contains multiple contradictions with the original text and introduces substantial extra information not present in the source. Additionally, the summary omits answers to questions that the original text addresses, indicating a poor summarization quality.",0.0,"The score is 0.00 because all actual outputs align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
213,7,1,20,50,3149,0.5,"The score is 0.50 because the summary introduces several inaccuracies and adds extra details not present in the original text, such as references to vaccines, health centers, and specific barriers for certain groups, which reduces the overall fidelity and reliability of the summarization.",0.12,"The score is 0.12 because the actual output closely aligns with the context on most points, with only a few minor omissions (such as not mentioning handwashing stations, poster visibility, and specific document requirements), resulting in a low but nonzero hallucination score."
214,8,0,20,50,2564,0.4,"The score is 0.40 because the summary introduces substantial extra information not present in the original text, such as specific recommendations, numbers, and terminology, while omitting details that the original text covers, resulting in a summary that is only partially faithful and omits some answerable points.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
215,8,1,20,50,2947,0.6,"The score is 0.60 because the summary presents a belief as a confirmed fact, includes extra details not found in the original text, and omits specific feedback-related information that the original text provides. These issues reduce the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims."
216,9,0,20,50,1746,0.3333333333333333,"The score is 0.33 because the summary exaggerates the frequency of registration delays for people with disabilities, introduces several details not present in the original text (such as accessible formats and location-based inequities), and omits specific feedback about mask distribution that the original text provides.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully supported by the context, with no contradictions or unsupported claims."
217,9,1,20,50,2331,0.76,"The score is 0.76 because the summary introduces several pieces of extra information not present in the original text, such as specific challenges faced by people with hearing impairments and families living farther from main roads, as well as references to particular feedback forms. Additionally, the summary omits details about feedback suggesting that more masks would help families follow prevention measures. However, there are no direct contradictions, which supports a moderately high score.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating the output is fully grounded in the provided evidence."
218,10,0,20,50,3331,0.5,"The score is 0.50 because the summary introduces extra details not present in the original text, such as specific impacts on certain groups, the necessity of leveling paths, and references to feedback form data, while also omitting answers to questions about mask distribution and communication channels that the original text addresses.",0.22,"The score is 0.22 because the actual output aligns with most factual details in the context, but it omits several specific points (e.g., masks, hygiene kits, handwashing stations, entrance steps, and eligibility requirements), leading to minor but notable gaps rather than outright hallucinations."
219,10,1,20,50,2621,0.25,"The score is 0.25 because the summary omits several key points from the original text, such as specific feedback about masks, communication channels, and registration information. Additionally, it introduces extra details about feedback forms that are not present in the original text, reducing the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
220,11,0,20,50,2723,0.25,"The score is 0.25 because the summary introduces several pieces of extra information not present in the original text, such as the enumeration of three recommendations, details about volunteer training, and specifics about feedback forms. Additionally, the summary omits key feedback details that the original text provides, such as suggestions for reminders, mask availability, and registration queue issues. This significantly reduces the summary's accuracy and completeness.",0.16,"The score is 0.16 because the actual output closely aligns with the majority of context points, with only a few omissions and no evidence of fabricated or unsupported information."
221,11,1,20,50,2441,0.75,"The score is 0.75 because the summary omits specific details such as the number of feedback forms considered and does not address whether feedback suggested that reminders before activities would be appreciated, which are present in the original text.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinated or unsupported information."
222,12,0,20,50,2798,0.75,"The score is 0.75 because the summary includes extra details not present in the original text, such as the number of feedback forms and specific form references, and omits the ability to answer certain questions about feedback content. However, there are no direct contradictions, indicating a generally accurate but somewhat incomplete summary.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
223,12,1,20,50,2155,0.7,"The score is 0.70 because the summary introduces extra information not present in the original text, such as references to marginalized households and specific feedback form details, and omits some answerable details like the suggestion for reminders before activities. However, there are no direct contradictions, so the summary is reasonably accurate but not fully comprehensive.",0.14,"The score is 0.14 because the actual output aligns with the vast majority of factual details from the context, with only a few minor omissions (such as not mentioning chairs, handwashing stations, appointments, and specific eligibility criteria), indicating low but nonzero hallucination."
