index,iteration,prompt_index,synthetic_count,n_feedback,output_len,summarization_score,summarization_reason,hallucination_score,hallucination_reason
160,1,0,10,50,621,0.2,"The score is 0.20 because the summary introduces extra information not present in the original text, such as claims about universal testing access and rumor prevention, and omits several specific feedback points that the original text addresses, resulting in a low-quality summarization.",0.0,"The score is 0.00 because all factual alignments show the actual output is consistent with the context, and there are no contradictions, indicating no hallucination."
161,1,1,10,50,1268,0.6,"The score is 0.60 because the summary introduces a geographic inequity (households closer to the main road receiving more support) that is not present in the original text, and it omits specific feedback about reminders and mask distribution that the original text contains. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all factual statements in the actual output align with the context and there are no contradictions, indicating no hallucinations."
162,2,0,10,50,1229,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as specific feedback about long queues, the need for more masks, and the busyness of volunteers, which limits the summary's completeness and usefulness.",0.38,"The score is 0.38 because the actual output aligns with most context points, but misses several factual details and recommendations present in the context, resulting in partial coverage and some omissions rather than outright hallucinations."
163,2,1,10,50,676,0.6,"The score is 0.60 because the summary introduces a contradiction by claiming people felt unequally treated, which is not stated in the original text. Additionally, the summary omits specific feedback present in the original, such as requests for reminders before activities and more masks for families. These issues reduce the summary's accuracy and completeness.",0.0,The score is 0.00 because there are no contradictions and all factual alignments show that the actual output accurately reflects the provided contexts without introducing any unsupported information.
164,3,0,10,50,909,0.6,"The score is 0.60 because, while the summary does not introduce contradictions or extra information, it omits important details present in the original text, such as specific feedback about the long registration queue and the busyness of volunteers, which reduces its completeness.",0.0,"The score is 0.00 because all actual output statements either align with the context or are neutral (not addressed but not contradictory), and there are no contradictions or unsupported claims."
165,3,1,10,50,1224,0.6,"The score is 0.60 because, while the summary does not introduce contradictions or extra information, it omits key details present in the original text, such as specific feedback about the registration queue and the need for more masks, reducing its completeness.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully supported by the context, with no contradictions or unsupported claims present."
166,4,0,10,50,397,0.0,"The score is 0.00 because the summary introduces unsupported claims about fairness, understanding, and participant experience, and omits several key points from the original text, such as feedback on reminders, registration queues, mask availability, and volunteer interactions.",0.8,"The score is 0.80 because, despite several factual alignments, there are significantly more contradictions where the actual output fails to address many specific concerns and details present in the context, indicating a high level of omission and thus a higher hallucination score."
167,4,1,10,50,4263,0.7948717948717948,"The score is 0.79 because, while there are no contradictions, the summary introduces several pieces of extra information not present in the original text, such as commonly reported issues and lack of clear information, which affects the overall accuracy of the summarization.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the context, indicating that the output is fully grounded in the provided evidence."
168,5,0,10,50,991,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long registration queues, and the busyness of volunteers, which limits the summary's completeness and usefulness.",0.6,"The score is 0.60 because while the actual output aligns with many key points from the context, it omits a significant number of specific details and issues present in the context, resulting in partial coverage and several unaddressed contradictions."
169,5,1,10,50,774,0.6,"The score is 0.60 because the summary introduces extra information not present in the original text, such as explicitly stating that some households received more support, and omits details that the original text covers, like feedback about reminders and requests for more masks. This reduces the summary's completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
170,6,0,10,50,1317,0.2,"The score is 0.20 because the summary introduces extra information not present in the original text, such as directly linking insufficient resources to decreased participation and increased frustration. Additionally, the summary omits several specific feedback points that the original text addresses, such as requests for reminders, comments on long queues, the need for more masks, and observations about busy volunteers. This results in a summary that is both incomplete and contains unsupported inferences.",0.42,"The score is 0.42 because while the actual output aligns with many context points (e.g., increasing volunteers, improving information, reducing waiting times), it omits several specific details required by the context (such as eligibility limitations, the need for district approval for disability support, and the visibility of posters), resulting in partial but not full factual alignment."
171,6,1,10,50,720,0.4,"The score is 0.40 because the summary introduces extra information not present in the original text, such as quantifying issues as 'most common' and confirming actions that were only suggested. Additionally, the summary omits specific feedback found in the original text, such as requests for reminders, more masks, and comments about volunteers being too busy, reducing its accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output align with the provided contexts, and there are no contradictions or unsupported claims, indicating no hallucination."
172,7,0,10,50,636,0.0,"The score is 0.00 because the summary introduces unsupported recommendations about providing chairs, which contradicts the original text, and omits several key pieces of feedback present in the original, such as requests for reminders, comments on long queues, mask distribution, volunteer availability, and clarity of registration requirements.",0.0,"The score is 0.00 because there are no contradictions between the actual output and the context, and all referenced details are either aligned or not addressed, indicating no hallucinated information."
173,7,1,10,50,1040,0.6,"The score is 0.60 because the summary adds extra information about widespread rumors and misinformation that is not present in the original text, and it omits answers to specific feedback-related questions that the original text addresses. However, there are no direct contradictions, which helps maintain some accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the context and there are no contradictions, indicating no hallucinated information."
174,8,0,10,50,569,0.0,"The score is 0.00 because the summary contains multiple contradictions, such as incorrectly combining causal relationships and attributing effects to actions that are not supported by the original text. Additionally, the summary omits specific feedback present in the original text, resulting in a poor representation of the source material.",0.5,"The score is 0.50 because while the actual output aligns with many context points and provides relevant recommendations, it also omits several key issues present in the context, leading to partial coverage but no clear fabrication or invention of facts."
175,8,1,10,50,250,0.3333333333333333,"The score is 0.33 because the summary introduces extra information not present in the original text, such as households reporting concerns about unequal treatment, and omits details that the original text can answer, like feedback about busy volunteers and the need for clearer registration information.",0.0,"The score is 0.00 because all statements in the actual output are either directly supported by or consistent with the context, and there are no contradictions or unsupported claims."
176,9,0,10,50,2561,0.0,"The score is 0.00 because the summary omits key feedback details present in the original text, introduces recommendations not explicitly stated, and fails to answer several specific questions addressed by the original text.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments show that the actual output either aligns with or does not contradict the context, indicating no hallucination."
177,9,1,10,50,833,0.75,"The score is 0.75 because the summary introduces extra information by stating that only those who attend awareness meetings are considered for distributions, which is not confirmed in the original text. Additionally, the summary omits feedback about volunteers being very busy and there being little time to ask questions, which the original text addresses.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions or unsupported claims."
178,10,0,10,50,1496,0.4,"The score is 0.40 because the summary introduces several risks and concerns not present in the original text, and omits specific feedback and details that the original text provides, resulting in a significant loss of fidelity and accuracy.",0.78,"The score is 0.78 because, despite several factual alignments, there are numerous contradictions where the actual output omits key context details, leading to a high hallucination score due to incomplete coverage and lack of agreement with many important facts."
179,10,1,10,50,535,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteers being busy, which limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because there are numerous factual alignments and no contradictions between the actual output and the contexts, indicating that the output is fully supported by the provided evidence and contains no hallucinations."
180,11,0,10,50,2340,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and the desire for clearer information about registration requirements. This significantly reduces the summary's completeness and usefulness.",0.22,"The score is 0.22 because the actual output closely aligns with the context in most cases, with numerous factual alignments and no direct contradictions. The minor score reflects a few omissions where the output does not address certain context points, but these are not hallucinations since they do not contradict the context."
181,11,1,10,50,951,0.5,"The score is 0.50 because the summary introduces contradictions by adding unsupported claims about eligibility criteria and distribution (such as knowing someone at the health center or proximity to the main road), and it omits specific feedback present in the original text, such as requests for reminders and more masks.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
182,12,0,10,50,396,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long registration queues, the need for more masks, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output either align with or do not contradict the context, and there are no contradictions or unsupported claims."
183,12,1,10,50,607,0.8,"The score is 0.80 because the summary omits the detail about feedback regarding the need for more masks to help families follow prevention measures, which is present in the original text. Otherwise, the summary aligns well with the original content.",0.16,"The score is 0.16 because the actual output closely aligns with the majority of factual details in the context, with only a few minor omissions and no significant contradictions or fabricated information."
184,13,0,10,50,2098,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long queues at registration, and volunteers being too busy to answer questions. This significantly reduces the summary's completeness and usefulness.",0.66,"The score is 0.66 because while the actual output aligns with many factual points from the context, it omits numerous key details and recommendations, leading to partial coverage and significant gaps, which increases the hallucination score."
185,13,1,10,50,369,0.5,"The score is 0.50 because, while the summary does not introduce contradictions or extra information, it omits key details present in the original text, such as feedback about reminders before activities and comments on volunteers being busy, which reduces its completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
186,14,0,10,50,1495,0.0,"The score is 0.00 because the summary introduces multiple pieces of extra information not present in the original text, omits key feedback details, and contradicts the original text regarding the reasons for certain recommendations. Additionally, the summary fails to answer several questions that the original text addresses, indicating a poor summarization quality.",0.6,"The score is 0.60 because while the actual output aligns with many factual details from the context, it omits several key points and corrections, leading to partial coverage and moderate hallucination risk."
187,14,1,10,50,446,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the long queue at registration, and the suggestion for more masks to help families follow prevention measures. This significantly reduces the summary's completeness and usefulness.",0.2,"The score is 0.20 because the majority of the actual output aligns with the provided contexts, with only a small number of omissions or contradictions where specific details (such as masks, hygiene supplies, or volunteers) were not mentioned. This indicates mostly accurate factual grounding with minor instances of missing information, resulting in a low hallucination score."
188,15,0,10,50,1072,0.4,"The score is 0.40 because the summary introduces extra information not present in the original text, such as presenting opinions as facts and implying a lack of information or unequal distribution that the original text does not confirm. Additionally, the summary omits specific feedback found in the original text, such as requests for reminders, comments on long queues, and suggestions for more masks, reducing its completeness and accuracy.",0.62,"The score is 0.62 because while there are several factual alignments between the actual output and the context, there are also numerous contradictions where key details from the context are omitted or not referenced, indicating a moderate level of hallucination."
189,15,1,10,50,1072,0.6,"The score is 0.60 because the summary introduces extra details not present in the original text, such as the requirement for official documents and the ranking of issues as 'most common.' It also omits specific feedback found in the original, like requests for reminders and more masks, and misrepresents some eligibility concerns, leading to a moderate but not high-quality summarization.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
190,16,0,10,50,1341,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the long queue at registration, and the busyness of volunteers, making the summary incomplete and less informative.",0.78,"The score is 0.78 because, despite several factual alignments, there are numerous contradictions where the actual output omits many key details and concerns present in the context, indicating a high level of incompleteness and potential hallucination."
191,16,1,10,50,447,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the long queue at registration, and the busyness of volunteers, making the summary incomplete.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the provided contexts, with no contradictions or unsupported claims present."
192,17,0,10,50,585,0.0,"The score is 0.00 because the summary contains a key contradiction by incorrectly linking smaller group organization to providing clear directions, which is not supported by the original text. Additionally, the summary omits several important details present in the original, such as feedback about reminders, long queues, busy volunteers, and the need for clearer registration information. These omissions and inaccuracies result in a summary that does not accurately or sufficiently represent the original text.",0.88,"The score is 0.88 because, while the actual output aligns with a few key points from the context, it omits a large number of relevant details without introducing any factual errors or contradictions. The high score reflects significant incompleteness rather than hallucination."
193,17,1,10,50,475,0.5,"The score is 0.50 because the summary introduces extra information by inferring causality not directly stated in the original text, and it omits specific feedback details that the original text provides, reducing the summary's completeness and accuracy.",0.62,"The score is 0.62 because while the actual output aligns with many key points from the context, there are numerous omissions where it fails to address specific details and suggestions present in the context, resulting in partial coverage and moderate hallucination."
194,18,0,10,50,1691,0.4,"The score is 0.40 because the summary exaggerates the prevalence of an opinion by stating 'many respondents' instead of 'some people,' which misrepresents the original text. Additionally, the summary omits several pieces of feedback present in the original, such as suggestions for reminders before activities, comments on long registration queues, and observations about busy volunteers, reducing its completeness and accuracy.",0.0,The score is 0.00 because all actual output statements are factually aligned with the context and there are no contradictions or unsupported claims.
195,18,1,10,50,553,0.2,"The score is 0.20 because the summary contradicts the original text by incorrectly stating there is a general lack of awareness, whereas the original text discusses issues with the effectiveness and clarity of COVID-19 prevention messaging. Additionally, the summary omits several specific feedback points present in the original text, such as requests for reminders, comments on long queues, the need for more masks, and observations about busy volunteers.",0.22,"The score is 0.22 because the actual output aligns with the majority of context points, with only a few minor omissions (e.g., handwashing stations, masks, signage, transport), indicating low but not zero hallucination."
196,19,0,10,50,303,0.5,"The score is 0.50 because the summary omits important feedback details present in the original text, such as comments about the long registration queue and the busyness of volunteers, which limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all factual alignments show agreement or non-contradiction between the actual output and the context, with no contradictions present."
197,19,1,10,50,899,0.6,"The score is 0.60 because the summary introduces unsupported claims about favoritism and causality, and omits specific feedback about volunteers being busy, reducing its accuracy and completeness.",0.36,"The score is 0.36 because the actual output aligns with most factual details from the context, but it omits several important points and beliefs, leading to partial coverage and some factual gaps."
198,20,0,10,50,1128,0.4,"The score is 0.40 because the summary repeatedly misrepresents the intended outcomes of recommendations from the original text, altering benefits such as improved participation instead of reduced crowding or confusion. Additionally, the summary omits specific feedback details present in the original text, leading to a significant loss of accuracy and completeness.",0.56,"The score is 0.56 because while there are numerous factual alignments between the actual output and the context, there are also many significant omissions and contradictions where the output fails to address specific details present in the context, indicating a moderate level of hallucination."
199,20,1,10,50,848,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteers being busy, which limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are fully supported by the context, with numerous factual alignments and no contradictions, indicating no hallucination."
200,1,0,20,50,926,0.25,"The score is 0.25 because the summary introduces extra information about a 'filtered dataset' and 'evidence-based recommendations for this sector' that is not present in the original text, and it omits several specific feedback points that the original text addresses, such as suggestions for reminders, comments on long registration queues, and observations about busy volunteers.",0.52,"The score is 0.52 because while the actual output aligns with many factual details from the context, it omits several key points and corrections, indicating partial coverage and moderate risk of hallucination due to missing relevant information."
201,1,1,20,50,4322,1.0,The score is 1.00 because the summary accurately reflects the original text without introducing contradictions or extra information. Excellent summarization quality.,0.0,"The score is 0.00 because all factual details in the actual output align with the provided context, and there are no contradictions or unsupported claims."
202,2,0,20,50,1825,0.5,"The score is 0.50 because the summary introduces extra information not present in the original text and omits specific feedback that the original text provides, such as requests for more masks and comments about volunteers being busy. This reduces the summary's accuracy and completeness.",0.82,"The score is 0.82 because, despite several factual alignments, there are numerous contradictions where the actual output omits key details from the context, indicating significant gaps and omissions rather than outright hallucinations."
203,2,1,20,50,772,0.5,"The score is 0.50 because the summary introduces a contradiction by mentioning limited disability support, which is not supported by the original text. Additionally, the summary omits key feedback about mask availability and volunteer engagement, reducing its accuracy and completeness.",0.26,"The score is 0.26 because the actual output closely aligns with the majority of factual details in the context, with only a few minor omissions and no evidence of fabricated or unsupported information."
204,3,0,20,50,644,0.0,"The score is 0.00 because the summary introduces a contradiction by incorrectly stating that additional awareness sessions would reduce waiting times, which is not supported by the original text. Additionally, the summary omits several key pieces of feedback present in the original text, such as suggestions for reminders, comments on long queues, requests for more masks, observations about busy volunteers, and the need for clearer registration information. These omissions and inaccuracies significantly reduce the quality of the summarization.",0.74,"The score is 0.74 because while the actual output aligns with several context points, there are numerous contradictions where key context issues are not addressed or mentioned, indicating significant omissions and a high potential for hallucination."
205,3,1,20,50,358,0.0,"The score is 0.00 because the summary introduces unsupported information about 'long distances to activity locations' and omits several key details present in the original text, such as feedback on reminders, queue length, mask availability, volunteer busyness, and registration information clarity.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the provided contexts, and there are no contradictions or unsupported claims."
206,4,0,20,50,1186,0.6,"The score is 0.60 because the summary presents reported opinions as confirmed facts, introduces recommendations and directives not present in the original text, and omits specific feedback details that the original text provides. These issues reduce the summary's accuracy and completeness.",0.44,"The score is 0.44 because while the actual output aligns with most factual details from the context, it omits several key points and suggestions, leading to partial coverage and moderate risk of hallucination."
207,4,1,20,50,570,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, volunteers being busy, and the desire for clearer registration information. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because there are no contradictions between the actual output and the context, and all referenced details are either aligned or not addressed, indicating no hallucinated information."
208,5,0,20,50,1266,0.0,"The score is 0.00 because the summary fails to capture key feedback points present in the original text, such as requests for reminders before activities, more masks for families, comments on volunteer availability, and the need for clearer registration information. As a result, the summary does not reflect the main content of the original text.",0.46,"The score is 0.46 because while the actual output aligns with many factual details from the context, it omits several key concerns and recommendations, leading to partial coverage and moderate risk of hallucination."
209,5,1,20,50,1206,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteer availability. This significantly reduces the summary's completeness and usefulness.",0.42,"The score is 0.42 because while the actual output aligns with most factual details in the context, there are several omissions where it fails to mention specific suggestions or beliefs present in the context, resulting in moderate but not severe hallucination."
210,6,0,20,50,729,0.0,"The score is 0.00 because the summary introduces multiple pieces of extra information not present in the original text and omits key feedback details that the original text provides, such as comments about reminders, long queues, and volunteer availability. This results in a summary that is not faithful to the original content.",0.0,"The score is 0.00 because all factual alignments show the actual output is fully supported by the context, with no contradictions or unsupported claims."
211,6,1,20,50,1009,0.5,"The score is 0.50 because the summary introduces extra information about ramps and elevators that is not present in the original text, and it omits details such as feedback about reminders and volunteers' availability, which the original text addresses.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
212,7,0,20,50,629,0.0,"The score is 0.00 because the summary introduces extra details not present in the original text and omits several key points that the original text addresses, such as feedback about reminders, long queues, and volunteer availability. This results in a summary that is both inaccurate and incomplete.",0.66,"The score is 0.66 because while the actual output aligns with many factual points from the context, it omits a significant number of relevant details and recommendations, indicating partial coverage and moderate hallucination."
213,7,1,20,50,499,0.75,"The score is 0.75 because the summary introduces extra information by labeling certain issues as the 'most common' without explicit support from the original text, and it omits specific feedback about reminders that the original text contains. Otherwise, the summary aligns well with the main points.",0.0,"The score is 0.00 because all statements in the actual output are either directly aligned with the context or do not contradict it, and there are no contradictions or unsupported claims."
214,8,0,20,50,750,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long registration queues, the need for more masks, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.66,"The score is 0.66 because while the actual output aligns with several key points from the context, there are numerous contradictions where important contextual details are omitted or not addressed, indicating partial but not full factual alignment."
215,8,1,20,50,1177,0.6,"The score is 0.60 because the summary omits key feedback details present in the original text, such as the desire for reminders before activities and the suggestion that more masks would help families follow prevention measures. This reduces the summary's completeness and accuracy.",0.0,"The score is 0.00 because all statements in the actual output align with the provided contexts and there are no contradictions, indicating no hallucinated information."
216,9,0,20,50,487,0.0,"The score is 0.00 because the summary introduces extra justifications and details not present in the original text, and omits several key points and feedback that the original text provides, resulting in a summary that does not accurately reflect the source material.",0.68,"The score is 0.68 because, despite many factual alignments between the actual output and the context, there are numerous unaddressed issues and missing recommendations, indicating significant omissions and partial coverage, which increases the hallucination score."
217,9,1,20,50,283,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteers being busy. This reduces the summary's completeness and usefulness.",0.8,"The score is 0.80 because while the actual output aligns with several key points in the context, it omits a large number of important details and suggestions present in the context, resulting in significant factual gaps and incomplete coverage."
218,10,0,20,50,2010,0.25,"The score is 0.25 because the summary omits key feedback details present in the original text, such as comments about long registration queues, the need for more masks, and the busyness of volunteers, making the summary incomplete.",0.6,"The score is 0.60 because while the actual output aligns with many context points, there are numerous omissions where key contextual details and recommendations are not addressed, indicating partial coverage and moderate risk of hallucination due to missing relevant information."
219,10,1,20,50,417,0.5,"The score is 0.50 because the summary omits key details present in the original text, such as feedback about the need for more masks and comments on the volunteers' availability, which limits the summary's completeness and usefulness.",0.74,"The score is 0.74 because, although there are many factual alignments between the actual output and the context, there are also numerous contradictions where important context details are omitted or not addressed, indicating significant gaps and omissions rather than outright hallucinations."
220,11,0,20,50,1829,0.2,"The score is 0.20 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long registration queues, the need for more masks, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.5,"The score is 0.50 because while the actual output aligns with many key points from the context, there are also numerous omissions where important contextual details are not addressed, resulting in a moderate level of factual incompleteness but no clear fabrications."
221,11,1,20,50,1221,0.6,"The score is 0.60 because the summary omits some details present in the original text, such as feedback about reminders before activities and the suggestion that more masks would help families follow prevention measures. This reduces the summary's completeness and informativeness.",0.0,"The score is 0.00 because all factual alignments between the actual output and context are strong, with no contradictions present, indicating no hallucination."
222,12,0,20,50,661,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long queues at registration, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.0,The score is 0.00 because there are no contradictions and all factual alignments show that the actual output either directly agrees with or does not contradict the provided contexts.
223,12,1,20,50,664,0.75,"The score is 0.75 because the summary introduces an inference about resource distribution being a major factor, which is not directly supported by the original text, and omits specific feedback about reminders before activities. Otherwise, the summary aligns well with the original content.",0.0,"The score is 0.00 because all factual statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims present."
224,13,0,20,50,701,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about long queues at registration, the need for more masks to help families follow prevention measures, and comments about volunteers being too busy to answer questions. This significantly reduces the summary's completeness and usefulness.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments indicate that the actual output either aligns with or does not contradict the context, showing no evidence of hallucination."
225,13,1,20,50,1043,0.0,"The score is 0.00 because the summary introduces multiple pieces of extra information not present in the original text, such as labeling certain issues as the 'most common' without evidence, and omits specific feedback details like volunteers being too busy to answer questions. This results in a summary that is inaccurate and incomplete compared to the original text.",0.0,"The score is 0.00 because all factual alignments between the actual output and the context are supported, with no contradictions present, indicating no hallucinated information."
226,14,0,20,50,1080,0.0,"The score is 0.00 because the summary introduces extrapolated impacts and combined solutions not present in the original text, and omits specific feedback and suggestions that the original text provides, resulting in a summary that does not accurately reflect the source material.",0.56,"The score is 0.56 because while there are numerous factual alignments between the actual output and the context, there are also many omissions where the output fails to address specific contextual details, leading to a moderate level of hallucination."
227,14,1,20,50,908,0.5,"The score is 0.50 because the summary omits key details present in the original text, such as feedback about the need for more masks and comments on the busyness of volunteers, which limits the summary's completeness and usefulness.",0.34,"The score is 0.34 because the actual output mostly aligns with the context, accurately reflecting many factual details, but omits several specific suggestions and issues present in the context, resulting in some contradictions but no major hallucinations."
228,15,0,20,50,694,0.25,"The score is 0.25 because the summary omits several key details present in the original text, such as feedback about reminders before activities, long queues at registration, and volunteers being too busy for questions. This significantly reduces the summary's completeness and usefulness.",0.4,"The score is 0.40 because while there are numerous factual alignments between the actual output and the context, several relevant context points are omitted or not addressed, leading to partial coverage and some missed details, but no clear evidence of fabricated or false information."
229,15,1,20,50,360,0.75,"The score is 0.75 because the summary omits the detail that feedback suggested reminders before activities would be appreciated, which reduces its completeness. Otherwise, the summary aligns well with the original text.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, with no contradictions or unsupported claims present."
230,16,0,20,50,667,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as specific feedback about long queues, the need for more masks, and the busyness of volunteers, which limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all factual alignments show that the actual output is fully consistent with the provided contexts, and there are no contradictions or unsupported statements."
231,16,1,20,50,1079,0.6,"The score is 0.60 because the summary introduces extra information by presenting unconfirmed statements as facts, which misrepresents the original text. Additionally, the summary omits specific feedback about the need for more masks and the volunteers' limited availability, reducing its completeness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context and there are no contradictions, indicating no hallucination."
232,17,0,20,50,1301,0.3333333333333333,"The score is 0.33 because the summary introduces extra information not present in the original text and misrepresents some of the original suggestions, leading to contradictions. Additionally, the summary omits specific feedback that the original text provides, such as details about long queues and mask distribution, reducing its overall accuracy.",0.62,"The score is 0.62 because while the actual output aligns with many context points, there are numerous contradictions where key details from the context are omitted or not addressed, indicating a moderate level of factual incompleteness and potential hallucination."
233,17,1,20,50,921,0.6666666666666666,"The score is 0.67 because the summary introduces contradictions by misrepresenting community uncertainty (confusing testing with vaccination) and by implying issues with mask and hygiene kit availability that are not present in the original text. Additionally, the summary omits specific feedback about the usefulness of more masks for prevention, which the original text provides.",0.58,"The score is 0.58 because while the actual output aligns with many key facts from the context, it omits a significant number of specific details and solutions present in the context, leading to partial coverage and some factual gaps, but without introducing major inaccuracies or fabrications."
234,18,0,20,50,766,0.0,"The score is 0.00 because the summary fails to address several key points from the original text, such as feedback about reminders, registration queues, mask availability, volunteer busyness, and clarity of registration requirements. This indicates the summary omits essential information present in the original.",0.0,"The score is 0.00 because there are no contradictions and all factual alignments either agree with or do not contradict the context, indicating no hallucinated content."
235,18,1,20,50,353,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteers being busy. This limits the summary's completeness and usefulness.",0.0,"The score is 0.00 because all statements in the actual output are factually aligned with the context, and there are no contradictions or unsupported claims."
236,19,0,20,50,1151,0.0,"The score is 0.00 because the summary introduces extensive extra information by attributing all feedback and suggestions to an AI, which is not present in the original text. Additionally, the summary omits key feedback details that the original text provides, such as comments about reminders, queue length, and volunteer availability. This results in a summary that is both inaccurate and incomplete.",0.0,"The score is 0.00 because all actual output statements are factually aligned with the context and there are no contradictions, indicating no hallucinations."
237,19,1,20,50,1065,0.5,"The score is 0.50 because the summary introduces unsupported claims about inequitable resource distribution and common mistrust, which contradict the original text. It also adds extra details not present in the source, while omitting specific feedback about reminders and volunteer availability. This reduces the summary's accuracy and completeness.",0.0,"The score is 0.00 because all statements in the actual output are fully aligned with the context, with no contradictions or unsupported claims, indicating no hallucination."
238,20,0,20,50,1435,0.0,"The score is 0.00 because the summary introduces extra information not present in the original text and omits key feedback and details that the original text provides, resulting in a summary that does not accurately reflect the source material.",0.32,"The score is 0.32 because the actual output closely aligns with most factual details in the context, with only a few omissions and no evidence of fabricated or unsupported information."
239,20,1,20,50,659,0.4,"The score is 0.40 because the summary omits several key details present in the original text, such as feedback about reminders before activities, the need for more masks, and comments on volunteers being busy. This reduces the summary's completeness and usefulness.",0.52,"The score is 0.52 because while the actual output aligns with many factual details from the context, it omits a significant number of important points, leading to partial coverage and some factual gaps, but does not introduce false information."
